2018-02-22 17:42:34,201 [  60255]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-02-22 17:42:34,201 [  60255]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2018-02-22 17:42:34,201 [  60255]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 4 classes 
2018-02-22 17:42:34,201 [  60255]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 3 classes 
2018-02-22 17:42:34,201 [  60255]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-02-22 17:42:34,201 [  60255]   INFO - llij.ide.plugins.PluginManager - org.jetbrains loaded 2 classes 
2018-02-22 17:42:34,266 [  60320]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-02-22 17:42:34,280 [  60334]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/work/priv/python/python-tests' python-tests 
2018-02-22 17:42:34,699 [  60753]   INFO - tartup.impl.StartupManagerImpl - Some post-startup activities freeze UI for noticeable time. Please consider making them DumbAware to do them in background under modal progress, or just making them faster to speed up project opening. 
2018-02-22 17:42:34,700 [  60754]   INFO - tartup.impl.StartupManagerImpl - ProjectInspectionProfileStartUpActivity run in 403ms on UI thread 
2018-02-22 17:42:34,912 [  60966]   INFO - tartup.impl.StartupManagerImpl - GradleStartupActivity run in 166ms on UI thread 
2018-02-22 17:42:36,040 [  62094]   INFO - j.ide.ui.OptionsTopHitProvider - 540 ms spent to cache options in project 
2018-02-22 17:42:36,119 [  62173]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@31b51007 
2018-02-22 17:42:36,242 [  62296]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@f5a72ad 
2018-02-22 17:42:36,640 [  62694]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-02-22 17:42:36,642 [  62696]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/work/priv/python/python-tests' python-tests 
2018-02-22 17:42:37,099 [  63153]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@1ddbf396 
2018-02-22 17:42:37,660 [  63714]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-02-22 17:42:37,663 [  63717]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/work/priv/python/python-tests' python-tests 
2018-02-22 17:42:38,021 [  64075]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2018-02-22 17:42:43,866 [  69920]   INFO - lidation.Pep8ExternalAnnotator - Found no suitable interpreter to run pycodestyle.py. Available interpreters are: [ 
2018-02-22 17:42:43,869 [  69923]   INFO - lidation.Pep8ExternalAnnotator - ] 
2018-02-22 17:42:43,939 [  69993]   INFO - ij.components.ComponentManager - com.intellij.openapi.components.impl.ServiceManagerImpl initialized in 34 ms 
2018-02-22 17:42:43,963 [  70017]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 59 ms 
2018-02-22 17:42:45,238 [  71292]   WARN - hon.packaging.PyPIPackageCache - Cannot load /work/priv/livetest/build/idea-sandbox/system/python_packages/pypi-cache.json package cache from the filesystem 
java.nio.file.NoSuchFileException: /work/priv/livetest/build/idea-sandbox/system/python_packages/pypi-cache.json
	at sun.nio.fs.UnixException.translateToIOException(UnixException.java:86)
	at sun.nio.fs.UnixException.rethrowAsIOException(UnixException.java:102)
	at sun.nio.fs.UnixException.rethrowAsIOException(UnixException.java:107)
	at sun.nio.fs.UnixFileSystemProvider.newByteChannel(UnixFileSystemProvider.java:214)
	at java.nio.file.Files.newByteChannel(Files.java:361)
	at java.nio.file.Files.newByteChannel(Files.java:407)
	at java.nio.file.spi.FileSystemProvider.newInputStream(FileSystemProvider.java:384)
	at java.nio.file.Files.newInputStream(Files.java:152)
	at java.nio.file.Files.newBufferedReader(Files.java:2784)
	at com.jetbrains.python.packaging.PyAbstractPackageCache.load(PyAbstractPackageCache.java:51)
	at com.jetbrains.python.packaging.PyPIPackageCache.getInstance(PyPIPackageCache.java:28)
	at com.jetbrains.python.packaging.PyPIPackageCache.getInstance(PyPIPackageCache.java:21)
	at com.jetbrains.python.packaging.PyPIPackageUtil.isInPyPI(PyPIPackageUtil.java:428)
	at com.jetbrains.python.inspections.unresolvedReference.PyUnresolvedReferencesInspection$Visitor.addAutoImportFix(PyUnresolvedReferencesInspection.java:1002)
	at com.jetbrains.python.inspections.unresolvedReference.PyUnresolvedReferencesInspection$Visitor.registerUnresolvedReferenceProblem(PyUnresolvedReferencesInspection.java:606)
	at com.jetbrains.python.inspections.unresolvedReference.PyUnresolvedReferencesInspection$Visitor.processReference(PyUnresolvedReferencesInspection.java:400)
	at com.jetbrains.python.inspections.unresolvedReference.PyUnresolvedReferencesInspection$Visitor.visitPyElement(PyUnresolvedReferencesInspection.java:304)
	at com.jetbrains.python.psi.PyElementVisitor.visitPyExpression(PyElementVisitor.java:169)
	at com.jetbrains.python.psi.PyElementVisitor.visitPyReferenceExpression(PyElementVisitor.java:29)
	at com.jetbrains.python.psi.impl.PyReferenceExpressionImpl.acceptPyVisitor(PyReferenceExpressionImpl.java:104)
	at com.jetbrains.python.psi.impl.PyBaseElementImpl.accept(PyBaseElementImpl.java:85)
	at com.intellij.codeInspection.InspectionEngine.acceptElements(InspectionEngine.java:75)
	at com.intellij.codeInspection.InspectionEngine.createVisitorAndAcceptElements(InspectionEngine.java:63)
	at com.intellij.codeInsight.daemon.impl.LocalInspectionsPass.runToolOnElements(LocalInspectionsPass.java:278)
	at com.intellij.codeInsight.daemon.impl.LocalInspectionsPass.lambda$visitPriorityElementsAndInit$3(LocalInspectionsPass.java:246)
	at com.intellij.concurrency.ApplierCompleter.execAndForkSubTasks(ApplierCompleter.java:133)
	at com.intellij.openapi.application.impl.ApplicationImpl.tryRunReadAction(ApplicationImpl.java:1134)
	at com.intellij.concurrency.ApplierCompleter.lambda$wrapInReadActionAndIndicator$1(ApplierCompleter.java:105)
	at com.intellij.openapi.progress.impl.CoreProgressManager.registerIndicatorAndRun(CoreProgressManager.java:580)
	at com.intellij.openapi.progress.impl.CoreProgressManager.executeProcessUnderProgress(CoreProgressManager.java:525)
	at com.intellij.openapi.progress.impl.ProgressManagerImpl.executeProcessUnderProgress(ProgressManagerImpl.java:85)
	at com.intellij.concurrency.ApplierCompleter.wrapInReadActionAndIndicator(ApplierCompleter.java:116)
	at com.intellij.concurrency.ApplierCompleter.lambda$compute$0(ApplierCompleter.java:96)
	at com.intellij.openapi.application.impl.ReadMostlyRWLock.executeByImpatientReader(ReadMostlyRWLock.java:143)
	at com.intellij.openapi.application.impl.ApplicationImpl.executeByImpatientReader(ApplicationImpl.java:218)
	at com.intellij.concurrency.ApplierCompleter.compute(ApplierCompleter.java:96)
	at java.util.concurrent.CountedCompleter.exec(CountedCompleter.java:731)
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:289)
	at java.util.concurrent.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1056)
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1692)
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:157)
2018-02-22 17:42:45,490 [  71544]   INFO -       ScriptTemplatesProviders - [kts] loading script definitions [] using cp:  
2018-02-22 17:43:18,944 [ 104998]   INFO -   #com.intellij.util.Restarter - not supported: not a bundle: /Users/marekbruchaty/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/LATEST-EAP-SNAPSHOT/3e4a573fa26fb6d7a9b27e46d4d2a8206b4aa391/ideaIC-LATEST-EAP-SNAPSHOT 
2018-02-22 17:43:37,834 [ 123888]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: /usr/local/bin/python3.6 /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/packaging_tool.py untar /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/virtualenv-15.1.0.tar.gz 
2018-02-22 17:43:38,383 [ 124437]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: /usr/local/bin/python3.6 /var/folders/nj/m6r8tk7907sbqwfmqz0vqnw00000gn/T/tmpp4se0u5_pycharm-management/virtualenv-15.1.0/virtualenv.py /work/priv/python/python-tests/venv 
2018-02-22 17:43:44,850 [ 130904]   INFO - .intellij.util.EnvironmentUtil - loading shell env: /bin/bash -c . '/work/priv/python/python-tests/venv/bin/activate';'/Users/marekbruchaty/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/LATEST-EAP-SNAPSHOT/3e4a573fa26fb6d7a9b27e46d4d2a8206b4aa391/ideaIC-LATEST-EAP-SNAPSHOT/bin/printenv.py' '/private/var/folders/nj/m6r8tk7907sbqwfmqz0vqnw00000gn/T/intellij-shell-env.tmp' 
2018-02-22 17:43:44,925 [ 130979]   INFO - ns.python.sdk.PythonSdkUpdater - Updating sys.path took 83 ms 
2018-02-22 17:43:44,927 [ 130981]   INFO - ns.python.sdk.PythonSdkUpdater - Bogus sys.path entry /work/priv/python/python-tests/venv/lib/python36.zip 
2018-02-22 17:43:44,931 [ 130985]   INFO - ns.python.sdk.PythonSdkUpdater - Binary skeletons directory for SDK Python 3.6 (python-tests) (/work/priv/python/python-tests/venv/bin/python)): /work/priv/livetest/build/idea-sandbox/system/python_stubs/-441959553 
2018-02-22 17:43:44,931 [ 130985]   INFO - ns.python.sdk.PythonSdkUpdater - User skeletons directory for SDK Python 3.6 (python-tests) (/work/priv/python/python-tests/venv/bin/python)): /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/python-skeletons 
2018-02-22 17:43:44,961 [ 131015]   INFO - .intellij.util.EnvironmentUtil - shell environment loaded (17 vars) 
2018-02-22 17:43:45,001 [ 131055]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@55864934 
2018-02-22 17:43:45,069 [ 131123]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: /work/priv/python/python-tests/venv/bin/python /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/packaging_tool.py list 
2018-02-22 17:43:45,069 [ 131123]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: /work/priv/python/python-tests/venv/bin/python /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/packaging_tool.py list 
2018-02-22 17:43:45,499 [ 131553]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.FileBasedIndexProjectHandler$5@651a031d [Project '/work/priv/python/python-tests' python-tests, ] 
2018-02-22 17:43:46,176 [ 132230]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 0 to update, calculated in 667ms 
2018-02-22 17:43:46,178 [ 132232]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@276731da 
2018-02-22 17:43:46,182 [ 132236]   INFO - .diagnostic.PerformanceWatcher - Pushing Python language level to 0 roots in 0 SDKs took 0ms; general responsiveness: ok; EDT responsiveness: ok 
2018-02-22 17:43:46,186 [ 132240]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@4f7ec1af 
2018-02-22 17:43:46,193 [ 132247]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 4ms; general responsiveness: ok; EDT responsiveness: ok 
2018-02-22 17:43:46,220 [ 132274]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 27ms; general responsiveness: ok; EDT responsiveness: ok 
2018-02-22 17:43:46,223 [ 132277]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-02-22 17:43:46,224 [ 132278]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/work/priv/python/python-tests' python-tests 
2018-02-22 17:43:46,953 [ 133007]   INFO - penapi.project.DumbServiceImpl - cancel com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@13305880 
2018-02-22 17:43:46,954 [ 133008]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@2e6f86c9 
2018-02-22 17:43:46,965 [ 133019]   INFO - penapi.project.DumbServiceImpl - cancel com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@13305880 
2018-02-22 17:43:46,965 [ 133019]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@2e6f86c9 
2018-02-22 17:43:46,965 [ 133019]   INFO - penapi.project.DumbServiceImpl - cancel com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@47f2af53 
2018-02-22 17:43:46,965 [ 133019]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@74286e52 
2018-02-22 17:43:46,974 [ 133028]   INFO - penapi.project.DumbServiceImpl - cancel com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@13305880 
2018-02-22 17:43:46,975 [ 133029]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@2e6f86c9 
2018-02-22 17:43:46,975 [ 133029]   INFO - penapi.project.DumbServiceImpl - cancel com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@47f2af53 
2018-02-22 17:43:46,975 [ 133029]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@74286e52 
2018-02-22 17:43:46,975 [ 133029]   INFO - penapi.project.DumbServiceImpl - cancel com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@1153fbbe 
2018-02-22 17:43:46,975 [ 133029]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@3d46d22c 
2018-02-22 17:43:47,111 [ 133165]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.jetbrains.python.psi.impl.PythonLanguageLevelPusher$1@1eba4c1e 
2018-02-22 17:43:48,355 [ 134409]   INFO - ns.python.sdk.PythonSdkUpdater - Performing background update of skeletons for SDK Python 3.6 (python-tests) (/work/priv/python/python-tests/venv/bin/python) 
2018-02-22 17:43:48,360 [ 134414]   INFO - .skeletons.PySkeletonRefresher - Refreshing skeletons for /work/priv/python/python-tests/venv/bin/python 
2018-02-22 17:43:49,705 [ 135759]   INFO - .skeletons.PySkeletonGenerator - Retrieving binary module list took 1305 ms 
2018-02-22 17:43:49,713 [ 135767]   INFO - tPregeneratedSkeletonsProvider - Home path is /Users/marekbruchaty/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/LATEST-EAP-SNAPSHOT/3e4a573fa26fb6d7a9b27e46d4d2a8206b4aa391/ideaIC-LATEST-EAP-SNAPSHOT 
2018-02-22 17:43:50,519 [ 136573]   INFO - .diagnostic.PerformanceWatcher - Pushing Python language level to 6 roots in 1 SDKs took 3408ms; general responsiveness: ok; EDT responsiveness: ok 
2018-02-22 17:43:50,520 [ 136574]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@35d1df1e 
2018-02-22 17:43:50,577 [ 136631]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 57ms; general responsiveness: ok; EDT responsiveness: ok 
2018-02-22 17:43:56,303 [ 142357]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 5726ms; general responsiveness: ok; EDT responsiveness: ok 
2018-02-22 17:43:56,307 [ 142361]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 5825 files to update 
2018-02-22 17:43:57,299 [ 143353]   INFO - .skeletons.PySkeletonGenerator - Rebuilding builtin skeletons took 7566 ms 
2018-02-22 17:43:57,299 [ 143353]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _asyncio 
2018-02-22 17:43:58,706 [ 144760]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _bisect 
2018-02-22 17:43:59,985 [ 146039]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _blake2 
2018-02-22 17:44:00,761 [ 146815]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _bz2 
2018-02-22 17:44:01,520 [ 147574]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _codecs_cn 
2018-02-22 17:44:02,215 [ 148269]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _codecs_hk 
2018-02-22 17:44:02,962 [ 149016]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _codecs_iso2022 
2018-02-22 17:44:03,675 [ 149729]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _codecs_jp 
2018-02-22 17:44:04,362 [ 150416]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _codecs_kr 
2018-02-22 17:44:05,034 [ 151088]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _codecs_tw 
2018-02-22 17:44:05,872 [ 151926]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _crypt 
2018-02-22 17:44:07,156 [ 153210]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _csv 
2018-02-22 17:44:08,414 [ 154468]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _ctypes 
2018-02-22 17:44:09,642 [ 155696]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _ctypes_test 
2018-02-22 17:44:11,089 [ 157143]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _curses 
2018-02-22 17:44:11,942 [ 157996]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _curses_panel 
2018-02-22 17:44:12,656 [ 158710]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _datetime 
2018-02-22 17:44:13,724 [ 159778]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _dbm 
2018-02-22 17:44:14,586 [ 160640]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _decimal 
2018-02-22 17:44:16,896 [ 162950]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _elementtree 
2018-02-22 17:44:18,318 [ 164372]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _gdbm 
2018-02-22 17:44:19,539 [ 165593]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _hashlib 
2018-02-22 17:44:20,876 [ 166930]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _heapq 
2018-02-22 17:44:22,665 [ 168719]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _json 
2018-02-22 17:44:24,749 [ 170803]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _lsprof 
2018-02-22 17:44:26,191 [ 172245]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _lzma 
2018-02-22 17:44:27,170 [ 173224]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _md5 
2018-02-22 17:44:28,157 [ 174211]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _multibytecodec 
2018-02-22 17:44:29,521 [ 175575]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _multiprocessing 
2018-02-22 17:44:30,721 [ 176775]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _opcode 
2018-02-22 17:44:31,704 [ 177758]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _pickle 
2018-02-22 17:44:32,685 [ 178739]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _posixsubprocess 
2018-02-22 17:44:33,661 [ 179715]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _random 
2018-02-22 17:44:34,610 [ 180664]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _scproxy 
2018-02-22 17:44:35,645 [ 181699]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _sha1 
2018-02-22 17:44:37,558 [ 183612]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _sha256 
2018-02-22 17:44:39,244 [ 185298]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _sha3 
2018-02-22 17:44:40,693 [ 186747]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _sha512 
2018-02-22 17:44:41,707 [ 187761]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _socket 
2018-02-22 17:44:43,516 [ 189570]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _sqlite3 
2018-02-22 17:44:45,439 [ 191493]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _ssl 
2018-02-22 17:44:47,213 [ 193267]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _struct 
2018-02-22 17:44:48,469 [ 194523]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _testbuffer 
2018-02-22 17:44:49,378 [ 195432]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _testcapi 
2018-02-22 17:44:50,430 [ 196484]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _testimportmultiple 
2018-02-22 17:44:51,483 [ 197537]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _testmultiphase 
2018-02-22 17:44:52,524 [ 198578]   INFO - .skeletons.PySkeletonRefresher - Skeleton for _tkinter 
2018-02-22 17:44:53,663 [ 199717]   INFO - .skeletons.PySkeletonRefresher - Skeleton for array 
2018-02-22 17:44:54,737 [ 200791]   INFO - .skeletons.PySkeletonRefresher - Skeleton for audioop 
2018-02-22 17:44:55,749 [ 201803]   INFO - .skeletons.PySkeletonRefresher - Skeleton for binascii 
2018-02-22 17:44:56,727 [ 202781]   INFO - .skeletons.PySkeletonRefresher - Skeleton for cmath 
2018-02-22 17:44:57,789 [ 203843]   INFO - .skeletons.PySkeletonRefresher - Skeleton for fcntl 
2018-02-22 17:44:58,838 [ 204892]   INFO - .skeletons.PySkeletonRefresher - Skeleton for grp 
2018-02-22 17:44:59,571 [ 205625]   INFO - .skeletons.PySkeletonRefresher - Skeleton for math 
2018-02-22 17:45:00,767 [ 206821]   INFO - .skeletons.PySkeletonRefresher - Skeleton for mmap 
2018-02-22 17:45:01,546 [ 207600]   INFO - .skeletons.PySkeletonRefresher - Skeleton for nis 
2018-02-22 17:45:02,474 [ 208528]   INFO - .skeletons.PySkeletonRefresher - Skeleton for parser 
2018-02-22 17:45:03,240 [ 209294]   INFO - .skeletons.PySkeletonRefresher - Skeleton for pyexpat 
2018-02-22 17:45:03,829 [ 209883]   INFO - .skeletons.PySkeletonRefresher - Skeleton for readline 
2018-02-22 17:45:06,011 [ 212065]   INFO - .skeletons.PySkeletonRefresher - Skeleton for resource 
2018-02-22 17:45:07,474 [ 213528]   INFO - .skeletons.PySkeletonRefresher - Skeleton for select 
2018-02-22 17:45:10,765 [ 216819]   INFO - .skeletons.PySkeletonRefresher - Skeleton for syslog 
2018-02-22 17:45:11,424 [ 217478]   INFO - .skeletons.PySkeletonRefresher - Skeleton for termios 
2018-02-22 17:45:13,260 [ 219314]   INFO - .skeletons.PySkeletonRefresher - Skeleton for unicodedata 
2018-02-22 17:45:14,650 [ 220704]   INFO - .skeletons.PySkeletonRefresher - Skeleton for xxlimited 
2018-02-22 17:45:16,695 [ 222749]   INFO - .skeletons.PySkeletonRefresher - Skeleton for zlib 
2018-02-22 17:45:18,091 [ 224145]   INFO - .skeletons.PySkeletonRefresher - Rebuilding skeletons for binaries took 80792 ms 
2018-02-22 17:45:18,152 [ 224206]   INFO - python.packaging.PyPackageUtil - Refreshing installed packages for SDK /work/priv/python/python-tests/venv/bin/python 
2018-02-22 17:45:18,153 [ 224207]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: /work/priv/python/python-tests/venv/bin/python /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/packaging_tool.py list 
2018-02-22 17:45:18,234 [ 224288]   INFO - ns.python.sdk.PythonSdkUpdater - Performing background scan of packages for SDK Python 3.6 (python-tests) (/work/priv/python/python-tests/venv/bin/python) 
2018-02-22 17:45:18,234 [ 224288]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: /work/priv/python/python-tests/venv/bin/python /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/packaging_tool.py list 
2018-02-22 17:45:23,507 [ 229561]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 87200ms; general responsiveness: ok; EDT responsiveness: 1/87 sluggish 
2018-02-22 17:45:23,510 [ 229564]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.FileBasedIndexProjectHandler$5@763a46d3 [Project '/work/priv/python/python-tests' python-tests, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_ctypes_test.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_curses.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_locale.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_lzma.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_testcapi.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_weakref.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_heapq.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_crypt.py, %project_path%/src/__init__.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/marshal.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/zlib.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_csv.py, %project_path%/test/__init__.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_codecs_jp.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/zipimport.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/syslog.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/binascii.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_ssl.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_testbuffer.py, %project_path%/../../livetest/build/idea-sandbox/system/python_stubs/-441959553/_lsprof.py] 
2018-02-22 17:45:23,510 [ 229564]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 98 to update, calculated in 0ms 
2018-02-22 17:45:24,198 [ 230252]   INFO - .diagnostic.PerformanceWatcher - Reindexing refreshed files took 688ms; general responsiveness: ok; EDT responsiveness: ok 
2018-02-22 17:45:24,200 [ 230254]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-02-22 17:45:24,202 [ 230256]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/work/priv/python/python-tests' python-tests 
2018-02-22 17:45:36,557 [ 242611]   INFO - python.packaging.PyPackageUtil - Refreshing installed packages for SDK /work/priv/python/python-tests/venv/bin/python 
2018-02-22 17:45:36,560 [ 242614]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: /work/priv/python/python-tests/venv/bin/python /work/priv/livetest/build/idea-sandbox/plugins/python-ce/helpers/packaging_tool.py list 
2018-02-22 17:47:42,496 [ 368550]   INFO - .script.IdeScriptEngineManager - javax.script.ScriptEngineManager initialized in 50 ms 
2018-02-22 17:48:07,666 [ 393720]  ERROR - plication.impl.ApplicationImpl - Read access is allowed from event dispatch thread or inside read-action only (see com.intellij.openapi.application.Application.runReadAction())
Details: Current thread: Thread[Connector-Local,6,Idea Thread Group] 974349085
; dispatch thread: false; isDispatchThread(): false
SystemEventQueueThread: Thread[AWT-EventQueue-0 2018.1#IC-181.3870.7 IDEA, eap:true, os:Mac OS X 10.13.3, java-version:Oracle Corporation 1.8.0_144-b01,6,Idea Thread Group] 1930294518 
java.lang.Throwable: Read access is allowed from event dispatch thread or inside read-action only (see com.intellij.openapi.application.Application.runReadAction())
	at com.intellij.openapi.diagnostic.Logger.error(Logger.java:145)
